date,city,cid,industry,platform,number,amount
2016/3/1,苗栗縣,K,批發業,無載具,109627,48307376
2016/3/1,苗栗縣,K,租賃業,無載具,77,108469
2016/3/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,4961,16275064
2016/3/1,苗栗縣,K,運輸輔助業,無載具,22604,942464
2016/3/1,苗栗縣,K,陸上運輸業,無載具,2460,682812
2016/3/1,苗栗縣,K,零售業,無載具,6578195,1521750696
2016/3/1,苗栗縣,K,電信業,無載具,14466,45891196
2016/3/1,苗栗縣,K,電力及燃氣供應業,無載具,196,153227
2016/3/1,苗栗縣,K,飲料製造業,無載具,4837,2600841
2016/3/1,苗栗縣,K,餐飲業,無載具,262888,45021573
2016/3/1,苗栗縣,K,個人及家庭用品維修業,使用載具,52,29270
2016/3/1,苗栗縣,K,傳播及節目播送業,使用載具,52558,64395093
2016/3/1,苗栗縣,K,創作及藝術表演業,使用載具,7,3809
2016/3/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,44,4085
2016/3/1,苗栗縣,K,批發業,使用載具,3177,3921364
2016/3/1,苗栗縣,K,用水供應業,使用載具,83233,63691010
2016/3/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,151,11636
2016/3/1,苗栗縣,K,陸上運輸業,使用載具,3879,701461
2016/3/1,苗栗縣,K,零售業,使用載具,486795,129104058
2016/3/1,苗栗縣,K,電信業,使用載具,610902,412247255
2016/3/1,苗栗縣,K,電力及燃氣供應業,使用載具,232948,1435423205
2016/3/1,苗栗縣,K,飲料製造業,使用載具,6,3295
2016/3/1,苗栗縣,K,餐飲業,使用載具,2796,340907
2016/2/1,苗栗縣,K,住宿服務業,無載具,160,1969800
2016/2/1,苗栗縣,K,個人及家庭用品維修業,無載具,4766,3126414
2016/2/1,苗栗縣,K,傳播及節目播送業,無載具,2258,8961358
2016/2/1,苗栗縣,K,創作及藝術表演業,無載具,10661,12396116
2016/2/1,苗栗縣,K,化學製品製造業,無載具,1671,438290
2016/2/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,20248,4685849
2016/2/1,苗栗縣,K,批發業,無載具,116631,65669667
2016/2/1,苗栗縣,K,租賃業,無載具,77,188603
2016/2/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,12772,29646049
2016/2/1,苗栗縣,K,運輸輔助業,無載具,21751,853951
2016/2/1,苗栗縣,K,陸上運輸業,無載具,2406,573234
2016/2/1,苗栗縣,K,零售業,無載具,6615853,1701580232
2016/2/1,苗栗縣,K,電信業,無載具,13021,48628157
2016/2/1,苗栗縣,K,電力及燃氣供應業,無載具,204,179805
2016/2/1,苗栗縣,K,飲料製造業,無載具,3842,6527866
2016/2/1,苗栗縣,K,餐飲業,無載具,235739,51012735
2016/2/1,苗栗縣,K,個人及家庭用品維修業,使用載具,51,29611
2016/2/1,苗栗縣,K,傳播及節目播送業,使用載具,46644,57964850
2016/2/1,苗栗縣,K,創作及藝術表演業,使用載具,6,7833
2016/2/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,74,4243
2016/2/1,苗栗縣,K,批發業,使用載具,3079,3051578
2016/2/1,苗栗縣,K,用水供應業,使用載具,70129,55237447
2016/2/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,242,48500
2016/2/1,苗栗縣,K,陸上運輸業,使用載具,4784,775270
2016/2/1,苗栗縣,K,零售業,使用載具,418428,98948262
2016/2/1,苗栗縣,K,電信業,使用載具,270679,172784582
2016/2/1,苗栗縣,K,電力及燃氣供應業,使用載具,190971,1511044653
2016/2/1,苗栗縣,K,飲料製造業,使用載具,16,18506
2016/2/1,苗栗縣,K,餐飲業,使用載具,2590,369131
2016/1/1,苗栗縣,K,不動產經營及相關服務業,無載具,1,150
2016/1/1,苗栗縣,K,個人及家庭用品維修業,無載具,5434,3774946
2016/1/1,苗栗縣,K,傳播及節目播送業,無載具,2337,10976379
2016/1/1,苗栗縣,K,創作及藝術表演業,無載具,4727,5859891
2016/1/1,苗栗縣,K,化學製品製造業,無載具,1298,492016
2016/1/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,9412,1989590
2016/1/1,苗栗縣,K,批發業,無載具,116039,63966915
2016/1/1,苗栗縣,K,租賃業,無載具,78,152119
2016/1/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,7236,25668851
2016/1/1,苗栗縣,K,運輸輔助業,無載具,23173,694631
2016/1/1,苗栗縣,K,陸上運輸業,無載具,3624,1095222
2016/1/1,苗栗縣,K,零售業,無載具,6550523,1709760910
2016/1/1,苗栗縣,K,電信業,無載具,12903,65105202
2016/1/1,苗栗縣,K,電力及燃氣供應業,無載具,239,167851
2016/1/1,苗栗縣,K,飲料製造業,無載具,5094,9187445
2016/1/1,苗栗縣,K,餐飲業,無載具,205568,45819168
2016/1/1,苗栗縣,K,個人及家庭用品維修業,使用載具,75,37008
2016/1/1,苗栗縣,K,傳播及節目播送業,使用載具,44213,54381217
2016/1/1,苗栗縣,K,創作及藝術表演業,使用載具,1,2298
2016/1/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,36,3236
2016/1/1,苗栗縣,K,批發業,使用載具,2530,1814845
2016/1/1,苗栗縣,K,用水供應業,使用載具,149899,97624520
2016/1/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,317,28831
2016/1/1,苗栗縣,K,陸上運輸業,使用載具,6978,1130948
2016/1/1,苗栗縣,K,零售業,使用載具,454816,85429390
2016/1/1,苗栗縣,K,電信業,使用載具,379817,258592019
2016/1/1,苗栗縣,K,電力及燃氣供應業,使用載具,110863,1399427921
2016/1/1,苗栗縣,K,飲料製造業,使用載具,19,35835
2016/1/1,苗栗縣,K,餐飲業,使用載具,2546,361364
2015/12/1,苗栗縣,K,不動產經營及相關服務業,無載具,1,150
2015/12/1,苗栗縣,K,住宿服務業,無載具,481,6394392
2015/12/1,苗栗縣,K,個人及家庭用品維修業,無載具,5414,4152668
2015/12/1,苗栗縣,K,傳播及節目播送業,無載具,2370,18791170
2015/12/1,苗栗縣,K,創作及藝術表演業,無載具,1810,1690481
2015/12/1,苗栗縣,K,化學製品製造業,無載具,2058,837135
2015/12/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,6754,1597018
2015/12/1,苗栗縣,K,批發業,無載具,116582,57276224
2015/12/1,苗栗縣,K,租賃業,無載具,72,131943
2015/12/1,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,6,83654
2015/12/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,7191,25165576
2015/12/1,苗栗縣,K,運輸輔助業,無載具,21337,767256
2015/12/1,苗栗縣,K,陸上運輸業,無載具,4258,1116147
2015/12/1,苗栗縣,K,零售業,無載具,6737169,1591991154
2015/12/1,苗栗縣,K,電信業,無載具,13675,49477227
2015/12/1,苗栗縣,K,電力及燃氣供應業,無載具,232,159280
2015/12/1,苗栗縣,K,飲料製造業,無載具,5023,3889218
2015/12/1,苗栗縣,K,餐飲業,無載具,166145,40156236
2015/12/1,苗栗縣,K,個人及家庭用品維修業,使用載具,79,42437
2015/12/1,苗栗縣,K,傳播及節目播送業,使用載具,47602,60978327
2015/12/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,52,3796
2015/12/1,苗栗縣,K,批發業,使用載具,2862,1929251
2015/12/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,324,42183
2015/12/1,苗栗縣,K,陸上運輸業,使用載具,6012,977861
2015/12/1,苗栗縣,K,零售業,使用載具,457413,68945699
2015/12/1,苗栗縣,K,電信業,使用載具,32091,14730124
2015/12/1,苗栗縣,K,電力及燃氣供應業,使用載具,543,415508
2015/12/1,苗栗縣,K,飲料製造業,使用載具,21,17256
2015/12/1,苗栗縣,K,餐飲業,使用載具,2558,342035
2015/11/1,苗栗縣,K,不動產經營及相關服務業,無載具,6,255
2015/11/1,苗栗縣,K,住宿服務業,無載具,1530,19008199
2015/11/1,苗栗縣,K,個人及家庭用品維修業,無載具,5062,3550992
2015/11/1,苗栗縣,K,傳播及節目播送業,無載具,2183,12541799
2015/11/1,苗栗縣,K,創作及藝術表演業,無載具,1483,1467441
2015/11/1,苗栗縣,K,化學製品製造業,無載具,3117,1305328
2015/11/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,315,12760
2015/11/1,苗栗縣,K,批發業,無載具,116911,53069747
2015/11/1,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,5,105724
2015/11/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,9219,29317575
2015/11/1,苗栗縣,K,運輸輔助業,無載具,14258,619557
2015/11/1,苗栗縣,K,陸上運輸業,無載具,1178,385518
2015/11/1,苗栗縣,K,零售業,無載具,6911727,1527718153
2015/11/1,苗栗縣,K,電信業,無載具,14275,125582477
2015/11/1,苗栗縣,K,電力及燃氣供應業,無載具,277,213113
2015/11/1,苗栗縣,K,飲料製造業,無載具,6926,2867110
2015/11/1,苗栗縣,K,餐飲業,無載具,132410,22855312
2015/11/1,苗栗縣,K,個人及家庭用品維修業,使用載具,78,42600
2015/11/1,苗栗縣,K,傳播及節目播送業,使用載具,46029,56875419
2015/11/1,苗栗縣,K,創作及藝術表演業,使用載具,1,2796
2015/11/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,34,1320
2015/11/1,苗栗縣,K,批發業,使用載具,3046,2171816
2015/11/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,280,23981
2015/11/1,苗栗縣,K,陸上運輸業,使用載具,8071,1110116
2015/11/1,苗栗縣,K,零售業,使用載具,464220,68078207
2015/11/1,苗栗縣,K,電信業,使用載具,28676,14827054
2015/11/1,苗栗縣,K,電力及燃氣供應業,使用載具,558,409700
2015/11/1,苗栗縣,K,飲料製造業,使用載具,10,4183
2015/11/1,苗栗縣,K,餐飲業,使用載具,2343,278330
2015/10/1,苗栗縣,K,不動產經營及相關服務業,無載具,4,420
2015/10/1,苗栗縣,K,住宿服務業,無載具,421,5103743
2015/10/1,苗栗縣,K,個人及家庭用品維修業,無載具,5237,3684255
2015/10/1,苗栗縣,K,傳播及節目播送業,無載具,2435,16971994
2015/10/1,苗栗縣,K,創作及藝術表演業,無載具,1573,981244
2015/10/1,苗栗縣,K,化學製品製造業,無載具,3196,1377098
2015/10/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,374,15240
2015/10/1,苗栗縣,K,批發業,無載具,108114,41240787
2015/10/1,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,3,55356
2015/10/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,9688,27253500
2015/10/1,苗栗縣,K,運輸輔助業,無載具,10273,349171
2015/10/1,苗栗縣,K,陸上運輸業,無載具,1217,394235
2015/10/1,苗栗縣,K,零售業,無載具,7187332,1550506037
2015/10/1,苗栗縣,K,電信業,無載具,11285,53616960
2015/10/1,苗栗縣,K,電力及燃氣供應業,無載具,199,146272
2015/10/1,苗栗縣,K,飲料製造業,無載具,7542,2963747
2015/10/1,苗栗縣,K,餐飲業,無載具,103190,18228163
2015/10/1,苗栗縣,K,個人及家庭用品維修業,使用載具,62,38032
2015/10/1,苗栗縣,K,傳播及節目播送業,使用載具,49894,63331832
2015/10/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,45,1580
2015/10/1,苗栗縣,K,批發業,使用載具,3462,2649054
2015/10/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,242,37045
2015/10/1,苗栗縣,K,陸上運輸業,使用載具,5926,867399
2015/10/1,苗栗縣,K,零售業,使用載具,495906,71062421
2015/10/1,苗栗縣,K,電信業,使用載具,28201,15101237
2015/10/1,苗栗縣,K,電力及燃氣供應業,使用載具,545,421363
2015/10/1,苗栗縣,K,飲料製造業,使用載具,5,657
2015/10/1,苗栗縣,K,餐飲業,使用載具,1585,192965
2015/9/1,苗栗縣,K,不動產經營及相關服務業,無載具,3,465
2015/9/1,苗栗縣,K,個人及家庭用品維修業,無載具,5218,3600446
2015/9/1,苗栗縣,K,傳播及節目播送業,無載具,2451,16730389
2015/9/1,苗栗縣,K,創作及藝術表演業,無載具,1,1
2015/9/1,苗栗縣,K,化學製品製造業,無載具,2058,934627
2015/9/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,618,25780
2015/9/1,苗栗縣,K,批發業,無載具,129301,51499470
2015/9/1,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,2,29432
2015/9/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,7243,24243968
2015/9/1,苗栗縣,K,運輸輔助業,無載具,9282,1120776
2015/9/1,苗栗縣,K,陸上運輸業,無載具,1589,654841
2015/9/1,苗栗縣,K,零售業,無載具,6926940,1524989325
2015/9/1,苗栗縣,K,電信業,無載具,9230,22622466
2015/9/1,苗栗縣,K,電力及燃氣供應業,無載具,192,162769
2015/9/1,苗栗縣,K,飲料製造業,無載具,6411,4349647
2015/9/1,苗栗縣,K,餐飲業,無載具,93468,17051357
2015/9/1,苗栗縣,K,個人及家庭用品維修業,使用載具,56,36827
2015/9/1,苗栗縣,K,傳播及節目播送業,使用載具,49889,63074776
2015/9/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,76,3000
2015/9/1,苗栗縣,K,批發業,使用載具,3664,4829310
2015/9/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,212,21681
2015/9/1,苗栗縣,K,陸上運輸業,使用載具,7205,1111586
2015/9/1,苗栗縣,K,零售業,使用載具,473310,72680248
2015/9/1,苗栗縣,K,電信業,使用載具,25644,14304341
2015/9/1,苗栗縣,K,電力及燃氣供應業,使用載具,524,439958
2015/9/1,苗栗縣,K,飲料製造業,使用載具,14,9935
2015/9/1,苗栗縣,K,餐飲業,使用載具,1335,177052
2015/8/1,苗栗縣,K,不動產經營及相關服務業,無載具,28020,17238176
2015/8/1,苗栗縣,K,個人及家庭用品維修業,無載具,5200,3754436
2015/8/1,苗栗縣,K,傳播及節目播送業,無載具,2074,19409520
2015/8/1,苗栗縣,K,化學製品製造業,無載具,2036,815816
2015/8/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,681,28360
2015/8/1,苗栗縣,K,批發業,無載具,141704,54579989
2015/8/1,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,5,109564
2015/8/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,10310,26516994
2015/8/1,苗栗縣,K,陸上運輸業,無載具,1354,748721
2015/8/1,苗栗縣,K,零售業,無載具,7121120,1650628429
2015/8/1,苗栗縣,K,電信業,無載具,9669,35285678
2015/8/1,苗栗縣,K,電力及燃氣供應業,無載具,252,178178
2015/8/1,苗栗縣,K,飲料製造業,無載具,6365,3499386
2015/8/1,苗栗縣,K,餐飲業,無載具,56698,16640709
2015/8/1,苗栗縣,K,不動產經營及相關服務業,使用載具,123,73461
2015/8/1,苗栗縣,K,個人及家庭用品維修業,使用載具,48,31286
2015/8/1,苗栗縣,K,傳播及節目播送業,使用載具,43391,54164904
2015/8/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,94,3780
2015/8/1,苗栗縣,K,批發業,使用載具,3397,3832145
2015/8/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,244,24411
2015/8/1,苗栗縣,K,陸上運輸業,使用載具,9729,1530114
2015/8/1,苗栗縣,K,零售業,使用載具,479109,80490759
2015/8/1,苗栗縣,K,電信業,使用載具,22998,13938690
2015/8/1,苗栗縣,K,電力及燃氣供應業,使用載具,541,428962
2015/8/1,苗栗縣,K,飲料製造業,使用載具,9,7285
2015/8/1,苗栗縣,K,餐飲業,使用載具,906,108198
2015/7/1,苗栗縣,K,不動產經營及相關服務業,無載具,29645,19411665
2015/7/1,苗栗縣,K,個人及家庭用品維修業,無載具,5374,3743848
2015/7/1,苗栗縣,K,傳播及節目播送業,無載具,2526,21323760
2015/7/1,苗栗縣,K,化學製品製造業,無載具,2315,1007619
2015/7/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,無載具,695,28880
2015/7/1,苗栗縣,K,批發業,無載具,135868,52388300
2015/7/1,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,7,109611
2015/7/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,10471,29972670
2015/7/1,苗栗縣,K,陸上運輸業,無載具,1628,676588
2015/7/1,苗栗縣,K,零售業,無載具,7263109,1599846035
2015/7/1,苗栗縣,K,電信業,無載具,10950,30489943
2015/7/1,苗栗縣,K,電力及燃氣供應業,無載具,234,267324
2015/7/1,苗栗縣,K,食品製造業,無載具,269,7507352
2015/7/1,苗栗縣,K,飲料製造業,無載具,6401,2309891
2015/7/1,苗栗縣,K,餐飲業,無載具,39870,11917994
2015/7/1,苗栗縣,K,不動產經營及相關服務業,使用載具,143,82393
2015/7/1,苗栗縣,K,個人及家庭用品維修業,使用載具,52,33002
2015/7/1,苗栗縣,K,傳播及節目播送業,使用載具,51096,64816087
2015/7/1,苗栗縣,K,影片服務、聲音錄製及音樂出版業,使用載具,72,2760
2015/7/1,苗栗縣,K,批發業,使用載具,3496,4545909
2015/7/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,252,34421
2015/7/1,苗栗縣,K,陸上運輸業,使用載具,12003,1861940
2015/7/1,苗栗縣,K,零售業,使用載具,492665,70818254
2015/7/1,苗栗縣,K,電信業,使用載具,27807,15708144
2015/7/1,苗栗縣,K,電力及燃氣供應業,使用載具,480,391720
2015/7/1,苗栗縣,K,飲料製造業,使用載具,9,2015
2015/7/1,苗栗縣,K,餐飲業,使用載具,207,41877
2015/6/1,苗栗縣,K,不動產經營及相關服務業,無載具,28715,19348251
2015/6/1,苗栗縣,K,個人及家庭用品維修業,無載具,5483,4142056
2015/6/1,苗栗縣,K,傳播及節目播送業,無載具,2487,28555523
2015/6/1,苗栗縣,K,化學製品製造業,無載具,2397,1083925
2015/6/1,苗栗縣,K,批發業,無載具,132548,52338391
2015/6/1,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,2,16191
2015/6/1,苗栗縣,K,運動、娛樂及休閒服務業,無載具,10352,29885147
2015/6/1,苗栗縣,K,陸上運輸業,無載具,1514,416269
2015/6/1,苗栗縣,K,零售業,無載具,7224392,1578258821
2015/6/1,苗栗縣,K,電信業,無載具,12199,41210214
2015/6/1,苗栗縣,K,電力及燃氣供應業,無載具,174,143993
2015/6/1,苗栗縣,K,食品製造業,無載具,751,18216295
2015/6/1,苗栗縣,K,飲料製造業,無載具,6109,2474585
2015/6/1,苗栗縣,K,餐飲業,無載具,9303,7801553
2015/6/1,苗栗縣,K,不動產經營及相關服務業,使用載具,138,77929
2015/6/1,苗栗縣,K,個人及家庭用品維修業,使用載具,59,35703
2015/6/1,苗栗縣,K,傳播及節目播送業,使用載具,47335,59666510
2015/6/1,苗栗縣,K,批發業,使用載具,3217,3233933
2015/6/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,197,37160
2015/6/1,苗栗縣,K,陸上運輸業,使用載具,5876,1000053
2015/6/1,苗栗縣,K,零售業,使用載具,454917,63568202
2015/6/1,苗栗縣,K,電信業,使用載具,25387,14924033
2015/6/1,苗栗縣,K,電力及燃氣供應業,使用載具,484,378372
2015/6/1,苗栗縣,K,飲料製造業,使用載具,12,9259
2015/6/1,苗栗縣,K,餐飲業,使用載具,36,7020
2015/5/1,苗栗縣,K,不動產經營及相關服務業,無載具,28012,18952386
2015/5/1,苗栗縣,K,個人及家庭用品維修業,無載具,5293,3921794
